번호,시도,시군구,상세주소,ap,위도,경도
27589,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,SKT,36.15624694,128.3499061
27590,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,KT,36.15706944,128.34985
27591,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,KT,36.15691944,128.3499969
27592,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,LGT,36.15651389,128.3497806
27593,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,LGT,36.15722111,128.3501839
27594,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,LGT,36.15708111,128.3501539
27595,Gyeongsangbuk-do,Gumi-si,선산읍 이문리 96,SKT,36.23368806,128.2898069
27596,Gyeongsangbuk-do,Gumi-si,선산읍 이문리 96,KT,36.23372194,128.2898806
27597,Gyeongsangbuk-do,Gumi-si,고아읍 선산대로 309,SKT,36.15575982,128.3495061
27598,Gyeongsangbuk-do,Gumi-si,송정동  75,LGT,36.118605,128.3489861
27599,Gyeongsangbuk-do,Gumi-si,송정동  75,KT,36.11838111,128.3489869
27600,Gyeongsangbuk-do,Gumi-si,송정동  75,SKT,36.11822944,128.3490872
27601,Gyeongsangbuk-do,Gumi-si,송정동  75,SKT,36.11857694,128.348475
27602,Gyeongsangbuk-do,Gumi-si,송정동  75,SKT,36.11838111,128.3489869
27603,Gyeongsangbuk-do,Gumi-si,송정동  75,SKT,36.11838111,128.3489869
27604,Gyeongsangbuk-do,Gumi-si,송정동  75,SKT,36.11838111,128.3489869
27605,Gyeongsangbuk-do,Gumi-si,광평동  50,KT,36.11058611,128.3537331
27606,Gyeongsangbuk-do,Gumi-si,광평동  50,SKT,36.11214694,128.3660181
27607,Gyeongsangbuk-do,Gumi-si,광평동  50,KT,36.11214694,128.3660181
27608,Gyeongsangbuk-do,Gumi-si,광평동  50,LGT,36.11066944,128.35443
27609,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 지산동 853-12 구미보건소-보건소-01-132,KT,36.13991,128.34598
27610,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 지산동 853-12 구미보건소-보건소-01-133,KT,36.13991,128.34598
27611,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 지산동 853-12 구미보건소-보건소-02-134,SKT,36.14019,128.34598
27612,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 지산동 853-12 구미보건소-보건소-02-135,LGT,36.14001,128.34601
27613,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 지산동 853-12 구미보건소-보건소-03-136,SKT,36.13991,128.34598
27614,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 지산동 853-12 구미보건소-보건소-03-137,SKT,36.13991,128.34598
27615,Gyeongsangbuk-do,Gumi-si,선산대로 111,LGT,36.13993422,128.3459388
27616,Gyeongsangbuk-do,Gumi-si,선산대로 111,LGT,36.13993422,128.3459388
27617,Gyeongsangbuk-do,Gumi-si,봉곡동  197,SKT,36.15287306,128.3078969
27618,Gyeongsangbuk-do,Gumi-si,봉곡동  197,KT,36.15291611,128.307555
27619,Gyeongsangbuk-do,Gumi-si,봉곡동  197,LGT,36.15291611,128.307555
27620,Gyeongsangbuk-do,Gumi-si,봉곡동  197,KT,36.1531,128.307885
27621,Gyeongsangbuk-do,Gumi-si,봉곡동  197,LGT,36.15299139,128.3076689
27622,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 454-0 구미상공회의소-사무국-3-75,KT,36.11695,128.35182
27623,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 318 3,LGT,36.23886694,128.304685
27624,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 318 3,LGT,36.23887111,128.3048519
27625,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 318 3,LGT,36.23878611,128.3046619
27626,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 318 3,LGT,36.23884,128.30466
27627,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 318 3,SKT,36.23881,128.3048489
27628,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 544 1,SKT,36.24427806,128.2998189
27629,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 544 1,SKT,36.24430806,128.3000806
27630,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 544 1,LGT,36.24430694,128.3000939
27631,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 544 1,SKT,36.24427806,128.299805
27632,Gyeongsangbuk-do,Gumi-si,선산읍 완전리 68 1,KT,36.24297111,128.29911
27633,Gyeongsangbuk-do,Gumi-si,선산읍 완전리 68 1,LGT,36.242965,128.2989539
27634,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 542 3,SKT,36.24378889,128.2997869
27635,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 542 3,LGT,36.24374389,128.3000661
27636,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 542 3,LGT,36.24366694,128.2997211
27637,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 542 3,LGT,36.243735,128.3000661
27638,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 542 3,LGT,36.24366111,128.2997181
27639,Gyeongsangbuk-do,Gumi-si,선산읍 동부리 542 3,KT,36.243735,128.3000411
27640,Gyeongsangbuk-do,Gumi-si,봉곡동  541 1,SKT,36.14258,128.3104139
27641,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.11703,128.3184
27642,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.1142,128.3124
27643,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.1142,128.3124
27644,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.11477,128.3129
27645,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.11477,128.3129
27646,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.11467,128.3138
27647,Gyeongsangbuk-do,Gumi-si,금오산로 336-29 (남통동),SKT,36.11467,128.3138
27648,Gyeongsangbuk-do,Gumi-si,도개면 용산가산길 157-1,LGT,36.32484,128.2955
27649,Gyeongsangbuk-do,Gumi-si,도량동 76,LGT,36.1498062,128.325477
27650,Gyeongsangbuk-do,Gumi-si,송동로 117 (도량동),SKT,36.1426778,128.32188
27651,Gyeongsangbuk-do,Gumi-si,산책길 73 (원평동),LGT,36.1226963,128.328475
27652,Gyeongsangbuk-do,Gumi-si,산책길 73 (원평동),SKT,36.1226963,128.328475
27653,Gyeongsangbuk-do,Gumi-si,산책길 73 (원평동),KT,36.1226963,128.328475
27654,Gyeongsangbuk-do,Gumi-si,산책길 73 (원평동),SKT,36.1226963,128.328475
27655,Gyeongsangbuk-do,Gumi-si,산책길 73 (원평동),LGT,36.1226963,128.328475
27656,Gyeongsangbuk-do,Gumi-si,산책길 73 (원평동),KT,36.1226963,128.328475
27657,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 원평동 460-1 구미시노인종합복지회관-본관-1-197,LGT,36.12367,128.33061
27658,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 진평동 48-0 구미시립도서관-인동분관-03-16,KT,36.09892,128.42356
27659,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 진평동 48-0 구미시립도서관-인동분관-1-15,KT,36.09892,128.42356
27660,Gyeongsangbuk-do,Gumi-si,상사서로4길 10 (상모동),LGT,36.0872685,128.356177
27661,Gyeongsangbuk-do,Gumi-si,상사서로4길 10 (상모동),KT,36.0872685,128.356177
27662,Gyeongsangbuk-do,Gumi-si,상모동  69,KT,36.08700556,128.3562583
27663,Gyeongsangbuk-do,Gumi-si,상모동  69,KT,36.08699722,128.3560778
27664,Gyeongsangbuk-do,Gumi-si,상모동  69,KT,36.08713111,128.356165
27665,Gyeongsangbuk-do,Gumi-si,상모동  69,LGT,36.08713111,128.356165
27666,Gyeongsangbuk-do,Gumi-si,옥계북로 51 (옥계동),SKT,36.13872,128.4232
27667,Gyeongsangbuk-do,Gumi-si,옥계북로 51 (옥계동),LGT,36.13872,128.4232
27668,Gyeongsangbuk-do,Gumi-si,옥계북로 51 (옥계동),SKT,36.13872,128.4232
27669,Gyeongsangbuk-do,Gumi-si,옥계북로 51 (옥계동),SKT,36.13877,128.4229
27670,Gyeongsangbuk-do,Gumi-si,옥계북로 51 (옥계동),SKT,36.13877,128.4229
27671,Gyeongsangbuk-do,Gumi-si,옥계북로 51 (옥계동),LGT,36.13877,128.4229
27672,Gyeongsangbuk-do,Gumi-si,진평동  14,KT,36.09905,128.4237139
27673,Gyeongsangbuk-do,Gumi-si,진평동  14,SKT,36.09905,128.4237139
27674,Gyeongsangbuk-do,Gumi-si,진평동  14,KT,36.09905,128.4237139
27675,Gyeongsangbuk-do,Gumi-si,경은로 85 (형곡동),LGT,36.1140058,128.335737
27676,Gyeongsangbuk-do,Gumi-si,경은로 85 (형곡동),KT,36.1140058,128.335737
27677,Gyeongsangbuk-do,Gumi-si,경은로 85 (형곡동),SKT,36.1140058,128.335737
27678,Gyeongsangbuk-do,Gumi-si,경은로 85 (형곡동),SKT,36.1140058,128.335737
27679,Gyeongsangbuk-do,Gumi-si,형곡동  142,KT,36.11338111,128.3361111
27680,Gyeongsangbuk-do,Gumi-si,형곡동  142,KT,36.113775,128.33614
27681,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11344694,128.3363589
27682,Gyeongsangbuk-do,Gumi-si,형곡동  142,LGT,36.113775,128.3362972
27683,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11378194,128.3365694
27684,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11346944,128.3364556
27685,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11375806,128.3363681
27686,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11346889,128.3363561
27687,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11350278,128.3363389
27688,Gyeongsangbuk-do,Gumi-si,형곡동  142,LGT,36.11346389,128.3361694
27689,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.11379694,128.3352269
27690,Gyeongsangbuk-do,Gumi-si,형곡동  142,LGT,36.11376889,128.3363681
27691,Gyeongsangbuk-do,Gumi-si,형곡동  142,SKT,36.113775,128.3362972
27692,Gyeongsangbuk-do,Gumi-si,형곡동  142,KT,36.11356806,128.3363631
27693,Gyeongsangbuk-do,Gumi-si,원평동  964 451,KT,36.12351694,128.3292761
27694,Gyeongsangbuk-do,Gumi-si,원평동  964 451,SKT,36.12357,128.32934
27695,Gyeongsangbuk-do,Gumi-si,원남로10길 13-3,KT,36.12611964,128.331715
27696,Gyeongsangbuk-do,Gumi-si,원남로10길 13-3,LGT,36.12626878,128.3318561
27697,Gyeongsangbuk-do,Gumi-si,원남로10길 13-3,SKT,36.12626878,128.3318561
27698,Gyeongsangbuk-do,Gumi-si,원남로10길 13-3,SKT,36.12626878,128.3318561
27699,Gyeongsangbuk-do,Gumi-si,고아읍 횡산리 18-5 대방보건진료소 (구내변경),KT,36.19340798,128.2864953
27700,Gyeongsangbuk-do,Gumi-si,선산읍 습례리 976-2 서부보건진료소,LGT,36.21398832,128.2452044
27701,Gyeongsangbuk-do,Gumi-si,송정동  50,KT,36.11953889,128.3449819
27702,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.12004806,128.3437931
27703,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.12012,128.3438
27704,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 공단동 265-0 구미시청-공단2동사무소-1-186,KT,36.10119,128.38238
27705,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 48-0 구미시청-민원실-1-77,SKT,36.11895,128.34326
27706,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 50-0 구미시청-본관-1-244,LGT,36.11928,128.34445
27707,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 50-0 구미시청-본관-1-245,SKT,36.11928,128.34445
27708,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 50-0 구미시청-본관-1-246,SKT,36.11928,128.34445
27709,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 50-0 구미시청-본관-1-247,KT,36.11928,128.34445
27710,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 48-0 구미시청-세무과-1-78,SKT,36.11895,128.34326
27711,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 송정동 72-0 구미시청-송정동사무소-1-242,SKT,36.11841,128.34722
27712,Gyeongsangbuk-do,Gumi-si,송정동  60,SKT,36.11999611,128.3486061
27713,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.11959389,128.3445719
27714,Gyeongsangbuk-do,Gumi-si,송정동  50,KT,36.1204,128.3430869
27715,Gyeongsangbuk-do,Gumi-si,송정동  50,LGT,36.1197,128.3449089
27716,Gyeongsangbuk-do,Gumi-si,송정동  60,LGT,36.11999611,128.3486061
27717,Gyeongsangbuk-do,Gumi-si,송정동  60,KT,36.11999611,128.3486061
27718,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.12032889,128.3438631
27719,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.11968389,128.3443139
27720,Gyeongsangbuk-do,Gumi-si,송정동  60,SKT,36.11999611,128.3486061
27721,Gyeongsangbuk-do,Gumi-si,송정동  60,LGT,36.11999611,128.3486061
27722,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.12036944,128.343165
27723,Gyeongsangbuk-do,Gumi-si,송정동  50,LGT,36.12032,128.3439306
27724,Gyeongsangbuk-do,Gumi-si,송정동  60,LGT,36.11999611,128.3486061
27725,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.12010889,128.3437989
27726,Gyeongsangbuk-do,Gumi-si,송정동  50,LGT,36.12027611,128.3431319
27727,Gyeongsangbuk-do,Gumi-si,송정동  60,LGT,36.11999611,128.3486061
27728,Gyeongsangbuk-do,Gumi-si,송정동  60,SKT,36.11999611,128.3486061
27729,Gyeongsangbuk-do,Gumi-si,송정동  60,LGT,36.11959306,128.3440411
27730,Gyeongsangbuk-do,Gumi-si,송정동  50,LGT,36.11961611,128.3448169
27731,Gyeongsangbuk-do,Gumi-si,송정동  50,SKT,36.12010389,128.3438239
27732,Gyeongsangbuk-do,Gumi-si,송정동  50,KT,36.11952083,128.3449028
27733,Gyeongsangbuk-do,Gumi-si,송정동  60,LGT,36.11999611,128.3486061
27734,Gyeongsangbuk-do,Gumi-si,송정동  60,KT,36.11999611,128.3486061
27735,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 선산읍 동부리 542-3 구미시청선산출장소-선산출장소-01-170,KT,36.24351,128.29971
27736,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 선산읍 동부리 542-3 구미시청선산출장소-선산출장소-01-171,LGT,36.24351,128.29971
27737,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 선산읍 동부리 542-3 구미시청선산출장소-선산출장소-01-172,KT,36.24351,128.29971
27738,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 공단동 256-17 구미시평생교육원-본관-01-19,KT,36.10552,128.38438
27739,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 공단동 256-17 구미시평생교육원-본관-1-21,SKT,36.10552,128.38438
27740,Gyeongsangbuk-do,Gumi-si,Gyeongsangbuk-do 구미시 공단동 256-17 구미시평생교육원-본관-3-20,KT,36.10552,128.38438
27741,Gyeongsangbuk-do,Gumi-si,산호대로 243 (공단동),SKT,36.10553,128.3841
27742,Gyeongsangbuk-do,Gumi-si,산호대로 243 (공단동),SKT,36.10553,128.3841
27743,Gyeongsangbuk-do,Gumi-si,산호대로 243 (공단동),KT,36.10553,128.3841
27744,Gyeongsangbuk-do,Gumi-si,산호대로 243 (공단동),KT,36.1055,128.3844
27745,Gyeongsangbuk-do,Gumi-si,산호대로 243 (공단동),KT,36.1055,128.3844
27746,Gyeongsangbuk-do,Gumi-si,산호대로 243 (공단동),SKT,36.1055,128.3844
27747,Gyeongsangbuk-do,Gumi-si,옥계동  794 3,SKT,36.137005,128.4257369
27748,Gyeongsangbuk-do,Gumi-si,원평동  1008 1,SKT,36.12846944,128.3306731
27749,Gyeongsangbuk-do,Gumi-si,원평동  1008 1,LGT,36.12817111,128.3318311
27750,Gyeongsangbuk-do,Gumi-si,원평동  1008 1,SKT,36.12849889,128.3310181
27751,Gyeongsangbuk-do,Gumi-si,원평동  1008 1,KT,36.12848889,128.3306731
27752,Gyeongsangbuk-do,Gumi-si,원평동  1008 1,KT,36.12845806,128.3308139
27753,Gyeongsangbuk-do,Gumi-si,진평동  509,SKT,36.09901194,128.4236881
27754,Gyeongsangbuk-do,Gumi-si,진평동  509,SKT,36.09915694,128.4238539
27755,Gyeongsangbuk-do,Gumi-si,진평동  509,LGT,36.098945,128.4236069
27756,Gyeongsangbuk-do,Gumi-si,진평동  509,KT,36.099125,128.4238311
27757,Gyeongsangbuk-do,Gumi-si,진평동  509,SKT,36.10322111,128.4192461
27758,Gyeongsangbuk-do,Gumi-si,인의동  1022,KT,36.10425806,128.429125
27759,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),KT,36.1158266,128.405592
27760,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),SKT,36.1158266,128.405592
27761,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),LGT,36.1158266,128.405592
27762,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),KT,36.1158266,128.405592
27763,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),KT,36.1158266,128.405592
27764,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),SKT,36.1158266,128.405592
27765,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),LGT,36.1158266,128.405592
27766,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),SKT,36.1158266,128.405592
27767,Gyeongsangbuk-do,Gumi-si,임수로 48 (임수동),KT,36.1158266,128.405592
27768,Gyeongsangbuk-do,Gumi-si,검성로 143(황상동),LGT,36.118243,128.433631
27769,Gyeongsangbuk-do,Gumi-si,원평동  1073 1,KT,36.12272694,128.3522119
27770,Gyeongsangbuk-do,Gumi-si,지산동  853 156,KT,36.13943611,128.3458139
27771,Gyeongsangbuk-do,Gumi-si,고아읍 문성리 513,SKT,36.15549611,128.3512
27772,Gyeongsangbuk-do,Gumi-si,공단동  256 17,LGT,36.10548194,128.3839769
27773,Gyeongsangbuk-do,Gumi-si,공단동  256 17,LGT,36.10548389,128.3839939
27774,Gyeongsangbuk-do,Gumi-si,공단동  256 17,SKT,36.105635,128.3837839
27775,Gyeongsangbuk-do,Gumi-si,공단동  256 17,LGT,36.10559889,128.3840369
27776,Gyeongsangbuk-do,Gumi-si,공단동  256 17,SKT,36.10545,128.3840411
27777,Gyeongsangbuk-do,Gumi-si,형곡동  315 5,KT,36.10625306,128.3355161
27778,Gyeongsangbuk-do,Gumi-si,선상동로 1463-1,SKT,36.34718041,128.2774098
27779,Gyeongsangbuk-do,Gumi-si,선상동로 1463-1,LGT,36.34718041,128.2774098
27780,Gyeongsangbuk-do,Gumi-si,옥성면 구봉1길 5,KT,36.3461,128.2754
27781,Gyeongsangbuk-do,Gumi-si,고아읍 송림리 486 6,KT,36.16911389,128.3669972
27782,Gyeongsangbuk-do,Gumi-si,구평동 443-1 일원,SKT,36.094847,128.435419
27783,Gyeongsangbuk-do,Gumi-si,구평동 474-3 일원,KT,36.090685,128.439032
27784,Gyeongsangbuk-do,Gumi-si,도개면 궁기4길 13-24,SKT,36.30136376,128.3281446
27785,Gyeongsangbuk-do,Gumi-si,도개면 궁기8길 9,KT,36.2995963,128.3412797
27786,Gyeongsangbuk-do,Gumi-si,도개면 궁기9길 14-8,LGT,36.296059,128.3407761
27787,Gyeongsangbuk-do,Gumi-si,문장로 125,LGT,36.1444646,128.3302443
27788,Gyeongsangbuk-do,Gumi-si,금오산로 22길 7-4 (15-1-14-3),SKT,36.1251051,128.3287443
27789,Gyeongsangbuk-do,Gumi-si,금오산로22길 36-1(12-1-14-1),SKT,36.1272149,128.3305052
27790,Gyeongsangbuk-do,Gumi-si,금오산로22길27-14(22-1-14-2),LGT,36.126264,128.334564
27791,Gyeongsangbuk-do,Gumi-si,금오산로22안길 15-11(21-1-14-3),SKT,36.126264,128.334564
27792,Gyeongsangbuk-do,Gumi-si,금오산로18길 10(14-1-14-2),KT,36.12555973,128.3298331
27793,Gyeongsangbuk-do,Gumi-si,금오산로16길 6(16-1-14-15),LGT,36.126264,128.334564
27794,Gyeongsangbuk-do,Gumi-si,원남로 8길 13(15-1-14-1),SKT,36.126284,128.330758
27795,Gyeongsangbuk-do,Gumi-si,금오산로10길 28(16-1-14-16),SKT,36.125711,128.332394
27796,Gyeongsangbuk-do,Gumi-si,금오산로12길 9(14-1-10-6),SKT,36.12594645,128.3338418
27797,Gyeongsangbuk-do,Gumi-si,원남로 120(16-2-14-3),LGT,36.1266469,128.3325455
27798,Gyeongsangbuk-do,Gumi-si,원남로 120(16-2-14-2),LGT,36.12666076,128.3336442
27799,Gyeongsangbuk-do,Gumi-si,원남로8길 4-1(17-1-14-3),LGT,36.126949,128.3314797
27800,Gyeongsangbuk-do,Gumi-si,장천면 장천금산3길 10-3,LGT,36.1638,128.5217
27801,Gyeongsangbuk-do,Gumi-si,남통동  24 9,SKT,36.10831806,128.30735
27802,Gyeongsangbuk-do,Gumi-si,남통동  24 9,SKT,36.12828111,128.3186089
27803,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),LGT,36.1261144,128.340588
27804,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),LGT,36.1261144,128.340588
27805,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),LGT,36.1261144,128.340588
27806,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),KT,36.1261144,128.340588
27807,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),LGT,36.1261144,128.340588
27808,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),SKT,36.1261144,128.340588
27809,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),KT,36.1261144,128.340588
27810,Gyeongsangbuk-do,Gumi-si,금오시장로 13 (원평동),SKT,36.1261144,128.340588
27811,Gyeongsangbuk-do,Gumi-si,산책길 19(15-2-14-1),KT,36.122966,128.323232
27812,Gyeongsangbuk-do,Gumi-si,원평동 964-405(17-2-14-1),LGT,36.124564,128.33428
27813,Gyeongsangbuk-do,Gumi-si,산책길 25 (14-2-14-1),SKT,36.12383816,128.3334963
27814,Gyeongsangbuk-do,Gumi-si,산책길 55-12(14-2-14-2),LGT,36.12426,128.330037
27815,Gyeongsangbuk-do,Gumi-si,금오산로 198-5(13-1-14-1),SKT,36.123015,128.323219
27816,Gyeongsangbuk-do,Gumi-si,금오산로 122(17-1-14-14),SKT,36.12498,128.331727
27817,Gyeongsangbuk-do,Gumi-si,금오산로 26길3(17-1-14-4),LGT,36.12670484,128.3325453
27818,Gyeongsangbuk-do,Gumi-si,산책길 105 (남통동),KT,36.122722,128.325676
27819,Gyeongsangbuk-do,Gumi-si,산책길 105 (남통동),SKT,36.122722,128.325676
27820,Gyeongsangbuk-do,Gumi-si,산책길 105 (남통동),KT,36.122722,128.325676
27821,Gyeongsangbuk-do,Gumi-si,산책길 105 (남통동),SKT,36.122722,128.325676
27822,Gyeongsangbuk-do,Gumi-si,산책길 105 (남통동),KT,36.122722,128.325676
27823,Gyeongsangbuk-do,Gumi-si,산책길 105 (남통동),SKT,36.122722,128.325676
27824,Gyeongsangbuk-do,Gumi-si,해평면 금호1길 9,KT,36.21566388,128.379522
27825,Gyeongsangbuk-do,Gumi-si,진평동 1062,KT,36.0915019,128.4258173
27826,Gyeongsangbuk-do,Gumi-si,옥계동 884 공,LGT,36.1396761,128.4195049
27827,Gyeongsangbuk-do,Gumi-si,낙동제방길 200,KT,36.14025923,128.3683273
27828,Gyeongsangbuk-do,Gumi-si,낙동제방길 200,SKT,36.14025923,128.3683273
27829,Gyeongsangbuk-do,Gumi-si,해평면 낙산1길 119-5,SKT,36.25317312,128.3620066
27830,Gyeongsangbuk-do,Gumi-si,해평면 낙산리 630-1 낙산보건진료소,KT,36.25553048,128.3562894
27831,Gyeongsangbuk-do,Gumi-si,남통동 6-3,LGT,36.13004583,128.3232679
27832,Gyeongsangbuk-do,Gumi-si,남통동 6-3,SKT,36.1297221,128.323427
27833,Gyeongsangbuk-do,Gumi-si,선산읍 노상리 357-14 일원,KT,36.243459,128.297502
27834,Gyeongsangbuk-do,Gumi-si,도개면 도개다곡길 37-16,LGT,36.3084866,128.3399735
27835,Gyeongsangbuk-do,Gumi-si,선산읍 김선로 963,LGT,36.2334027,128.2893
27836,Gyeongsangbuk-do,Gumi-si,선산읍 김선로 947-13,LGT,36.23222225,128.2886529
27837,Gyeongsangbuk-do,Gumi-si,선산읍 김선로 947-13,KT,36.23222225,128.2886529
27838,Gyeongsangbuk-do,Gumi-si,선산읍 김선로 947-13,LGT,36.23222225,128.2886529
